trip_id,driver_id,rider_id,city,distance_km,fare_amount,status,payment_method,pickup_time,pickup_date,pickup_hour,pickup_day,time_of_day,trip_duration_mins,fare_per_km,day_type,fare_tier
42034,2688,50613,Seattle,9.32,15.65,Completed,Wallet,2023-01-30 04:33:00,2023-01-30,4,Monday,Night (0-6),27.97,1.6792,Weekday,Standard
42035,6594,90460,Los Angeles,6.94,12.06,Completed,UPI,2023-01-30 04:34:00,2023-01-30,4,Monday,Night (0-6),20.82,1.7378,Weekday,Budget
42036,6935,36726,Seattle,11.16,28.79,Completed,Card,2023-01-30 04:35:00,2023-01-30,4,Monday,Night (0-6),33.48,2.5797,Weekday,Premium
42037,1816,20597,New York,12.14,25.1,Completed,Wallet,2023-01-30 04:36:00,2023-01-30,4,Monday,Night (0-6),36.42,2.0675,Weekday,Premium
42038,4866,64074,New York,3.32,12.07,Completed,Cash,2023-01-30 04:37:00,2023-01-30,4,Monday,Night (0-6),9.97,3.6355,Weekday,Budget
42039,7188,88494,Chicago,11.84,23.35,Completed,Card,2023-01-30 04:38:00,2023-01-30,4,Monday,Night (0-6),35.52,1.9721,Weekday,Premium
42040,1677,68965,Chicago,5.85,13.81,Completed,Wallet,2023-01-30 04:39:00,2023-01-30,4,Monday,Night (0-6),17.55,2.3607,Weekday,Standard
42041,3489,92818,Seattle,9.55,26.36,Completed,Wallet,2023-01-30 04:40:00,2023-01-30,4,Monday,Night (0-6),28.65,2.7602,Weekday,Premium
42042,8232,12884,Seattle,7.49,16.49,Completed,Cash,2023-01-30 04:41:00,2023-01-30,4,Monday,Night (0-6),22.47,2.2016,Weekday,Standard
42043,3446,33746,Chicago,8.46,17.06,Completed,Card,2023-01-30 04:42:00,2023-01-30,4,Monday,Night (0-6),25.38,2.0165,Weekday,Standard
42044,2888,95326,Los Angeles,1.64,6.81,Completed,Card,2023-01-30 04:43:00,2023-01-30,4,Monday,Night (0-6),4.92,4.1524,Weekday,Budget
42045,2720,85489,New York,3.21,8.65,Completed,Cash,2023-01-30 04:44:00,2023-01-30,4,Monday,Night (0-6),9.63,2.6947,Weekday,Budget
42046,1223,30122,Seattle,6.57,14.7,Completed,UPI,2023-01-30 04:45:00,2023-01-30,4,Monday,Night (0-6),19.72,2.2374,Weekday,Standard
42047,1934,39260,Los Angeles,7.9,22.22,Completed,Wallet,2023-01-30 04:46:00,2023-01-30,4,Monday,Night (0-6),23.7,2.8127,Weekday,Premium
42048,2308,72461,Los Angeles,8.43,20.82,Completed,Wallet,2023-01-30 04:47:00,2023-01-30,4,Monday,Night (0-6),25.28,2.4698,Weekday,Premium
42049,9417,31473,Seattle,5.75,8.69,Completed,Cash,2023-01-30 04:48:00,2023-01-30,4,Monday,Night (0-6),17.25,1.5113,Weekday,Budget
42050,1199,86945,San Francisco,14.35,29.28,Completed,UPI,2023-01-30 04:49:00,2023-01-30,4,Monday,Night (0-6),43.05,2.0404,Weekday,Premium
42051,5106,36633,Los Angeles,9.71,19.1,Completed,Card,2023-01-30 04:50:00,2023-01-30,4,Monday,Night (0-6),29.13,1.967,Weekday,Premium
42052,6074,75987,San Francisco,10.49,18.36,Completed,UPI,2023-01-30 04:51:00,2023-01-30,4,Monday,Night (0-6),31.47,1.7502,Weekday,Premium
42053,4993,29905,Seattle,6.43,13.35,Completed,UPI,2023-01-30 04:52:00,2023-01-30,4,Monday,Night (0-6),19.28,2.0762,Weekday,Standard
42054,8072,57773,Boston,5.07,14.37,Completed,UPI,2023-01-30 04:53:00,2023-01-30,4,Monday,Night (0-6),15.22,2.8343,Weekday,Standard
42055,4933,45251,Chicago,11.52,18.79,Completed,Card,2023-01-30 04:54:00,2023-01-30,4,Monday,Night (0-6),34.57,1.6311,Weekday,Premium
42056,7933,80653,San Francisco,5.24,13.36,Completed,Cash,2023-01-30 04:55:00,2023-01-30,4,Monday,Night (0-6),15.72,2.5496,Weekday,Standard
42057,2597,80878,Boston,3.95,12.62,No-Show,UPI,2023-01-30 04:56:00,2023-01-30,4,Monday,Night (0-6),11.85,3.1949,Weekday,Budget
42058,1004,87112,Seattle,12.19,19.29,Completed,Card,2023-01-30 04:57:00,2023-01-30,4,Monday,Night (0-6),36.57,1.5824,Weekday,Premium
42059,9471,14781,Los Angeles,8.93,15.53,Completed,Card,2023-01-30 04:58:00,2023-01-30,4,Monday,Night (0-6),26.78,1.7391,Weekday,Standard
42060,8590,73490,Seattle,7.61,11.79,Completed,Cash,2023-01-30 04:59:00,2023-01-30,4,Monday,Night (0-6),22.83,1.5493,Weekday,Budget
42061,4019,19022,San Francisco,4.95,11.84,Completed,Wallet,2023-01-30 05:00:00,2023-01-30,5,Monday,Night (0-6),14.85,2.3919,Weekday,Budget
42062,6357,64187,Los Angeles,6.78,11.5,Completed,Card,2023-01-30 05:01:00,2023-01-30,5,Monday,Night (0-6),20.33,1.6962,Weekday,Budget
42063,3364,99697,San Francisco,5.22,14.18,Completed,Wallet,2023-01-30 05:02:00,2023-01-30,5,Monday,Night (0-6),15.67,2.7165,Weekday,Standard
42064,1126,29917,Chicago,5.94,12.75,Completed,Card,2023-01-30 05:03:00,2023-01-30,5,Monday,Night (0-6),17.82,2.1465,Weekday,Budget
42065,5826,51852,Los Angeles,11.17,21.79,Completed,UPI,2023-01-30 05:04:00,2023-01-30,5,Monday,Night (0-6),33.52,1.9508,Weekday,Premium
42066,4249,34886,New York,1.97,6.11,Cancelled,Cash,2023-01-30 05:05:00,2023-01-30,5,Monday,Night (0-6),5.92,3.1015,Weekday,Budget
42067,4901,83789,New York,7.34,15.56,Completed,Card,2023-01-30 05:06:00,2023-01-30,5,Monday,Night (0-6),22.02,2.1199,Weekday,Standard
42068,6157,68340,Seattle,6.94,17.12,Completed,Wallet,2023-01-30 05:07:00,2023-01-30,5,Monday,Night (0-6),20.82,2.4669,Weekday,Standard
42069,9674,15126,San Francisco,8.51,14.3,Completed,Cash,2023-01-30 05:08:00,2023-01-30,5,Monday,Night (0-6),25.53,1.6804,Weekday,Standard
42070,4039,17954,Chicago,7.01,18.2,Completed,Wallet,2023-01-30 05:09:00,2023-01-30,5,Monday,Night (0-6),21.03,2.5963,Weekday,Standard
42071,5410,74373,Los Angeles,8.11,19.68,Completed,Cash,2023-01-30 05:10:00,2023-01-30,5,Monday,Night (0-6),24.33,2.4266,Weekday,Premium
42072,1016,79906,Los Angeles,13.26,21.22,Completed,Wallet,2023-01-30 05:11:00,2023-01-30,5,Monday,Night (0-6),39.78,1.6003,Weekday,Premium
42073,9004,22368,San Francisco,9.22,22.52,Completed,UPI,2023-01-30 05:12:00,2023-01-30,5,Monday,Night (0-6),27.67,2.4425,Weekday,Premium
42074,8083,57288,Chicago,6.58,14.4,Completed,Cash,2023-01-30 05:13:00,2023-01-30,5,Monday,Night (0-6),19.73,2.1884,Weekday,Standard
42075,6075,13476,Boston,11.6,28.53,Completed,Card,2023-01-30 05:14:00,2023-01-30,5,Monday,Night (0-6),34.8,2.4595,Weekday,Premium
42076,4942,87418,Los Angeles,5.28,13.3,Completed,Card,2023-01-30 05:15:00,2023-01-30,5,Monday,Night (0-6),15.83,2.5189,Weekday,Standard
42077,7172,81424,Boston,4.41,11.3,Cancelled,Cash,2023-01-30 05:16:00,2023-01-30,5,Monday,Night (0-6),13.23,2.5624,Weekday,Budget
42078,4617,82529,Los Angeles,12.98,21.73,Completed,UPI,2023-01-30 05:17:00,2023-01-30,5,Monday,Night (0-6),38.93,1.6741,Weekday,Premium
42079,7230,99789,San Francisco,7.37,19.33,Completed,Wallet,2023-01-30 05:18:00,2023-01-30,5,Monday,Night (0-6),22.12,2.6228,Weekday,Premium
42080,9661,26326,Chicago,8.18,13.49,Cancelled,Cash,2023-01-30 05:19:00,2023-01-30,5,Monday,Night (0-6),24.53,1.6491,Weekday,Standard
42081,2324,86698,New York,7.06,12.49,Completed,Card,2023-01-30 05:20:00,2023-01-30,5,Monday,Night (0-6),21.18,1.7691,Weekday,Budget
42082,4277,97322,San Francisco,8.0,14.96,Completed,Wallet,2023-01-30 05:21:00,2023-01-30,5,Monday,Night (0-6),24.0,1.87,Weekday,Standard
42083,2624,23122,New York,6.05,18.07,Completed,Card,2023-01-30 05:22:00,2023-01-30,5,Monday,Night (0-6),18.15,2.9868,Weekday,Standard
42084,8249,40195,Boston,7.95,14.63,Completed,UPI,2023-01-30 05:23:00,2023-01-30,5,Monday,Night (0-6),23.85,1.8403,Weekday,Standard
42085,1118,12676,Boston,6.94,20.06,Completed,Cash,2023-01-30 05:24:00,2023-01-30,5,Monday,Night (0-6),20.82,2.8905,Weekday,Premium
42086,8303,28127,Seattle,9.37,15.37,Completed,UPI,2023-01-30 05:25:00,2023-01-30,5,Monday,Night (0-6),28.12,1.6403,Weekday,Standard
42087,8940,71443,San Francisco,1.4,5.02,Completed,Card,2023-01-30 05:26:00,2023-01-30,5,Monday,Night (0-6),4.2,3.5857,Weekday,Budget
42088,9979,46268,Boston,8.52,19.31,Completed,Card,2023-01-30 05:27:00,2023-01-30,5,Monday,Night (0-6),25.57,2.2664,Weekday,Premium
42089,7520,84424,Los Angeles,9.88,16.24,No-Show,UPI,2023-01-30 05:28:00,2023-01-30,5,Monday,Night (0-6),29.63,1.6437,Weekday,Standard
42090,3475,84623,Chicago,8.39,17.52,Completed,Cash,2023-01-30 05:29:00,2023-01-30,5,Monday,Night (0-6),25.17,2.0882,Weekday,Standard
42091,3767,89232,San Francisco,5.32,10.73,Cancelled,Wallet,2023-01-30 05:30:00,2023-01-30,5,Monday,Night (0-6),15.97,2.0169,Weekday,Budget
42092,1242,59772,Seattle,8.46,22.86,Completed,Wallet,2023-01-30 05:31:00,2023-01-30,5,Monday,Night (0-6),25.38,2.7021,Weekday,Premium
42093,6080,69225,Boston,8.09,20.93,Completed,Cash,2023-01-30 05:32:00,2023-01-30,5,Monday,Night (0-6),24.27,2.5871,Weekday,Premium
42094,6464,76406,Seattle,5.97,11.42,Completed,Card,2023-01-30 05:33:00,2023-01-30,5,Monday,Night (0-6),17.92,1.9129,Weekday,Budget
42095,5722,82898,Boston,10.44,19.77,Completed,Wallet,2023-01-30 05:34:00,2023-01-30,5,Monday,Night (0-6),31.32,1.8937,Weekday,Premium
42096,9207,93971,Seattle,5.19,13.88,Completed,Wallet,2023-01-30 05:35:00,2023-01-30,5,Monday,Night (0-6),15.57,2.6744,Weekday,Standard
42097,5611,14529,Boston,7.92,14.29,Cancelled,UPI,2023-01-30 05:36:00,2023-01-30,5,Monday,Night (0-6),23.77,1.8043,Weekday,Standard
42098,7409,25492,Seattle,0.01,2.98,Completed,Card,2023-01-30 05:37:00,2023-01-30,5,Monday,Night (0-6),0.03,298.0,Weekday,Budget
42099,9114,30275,Boston,10.97,23.79,Completed,Wallet,2023-01-30 05:38:00,2023-01-30,5,Monday,Night (0-6),32.92,2.1686,Weekday,Premium
42100,7703,62354,New York,5.62,10.01,Completed,Card,2023-01-30 05:39:00,2023-01-30,5,Monday,Night (0-6),16.87,1.7811,Weekday,Budget
42101,3782,56865,Los Angeles,3.02,8.44,Cancelled,Card,2023-01-30 05:40:00,2023-01-30,5,Monday,Night (0-6),9.07,2.7947,Weekday,Budget
42102,7859,97725,Seattle,11.59,30.76,Completed,UPI,2023-01-30 05:41:00,2023-01-30,5,Monday,Night (0-6),34.77,2.654,Weekday,Premium
42103,7163,56813,Los Angeles,9.94,21.17,Completed,Wallet,2023-01-30 05:42:00,2023-01-30,5,Monday,Night (0-6),29.82,2.1298,Weekday,Premium
42104,2823,58221,Boston,5.51,10.51,Completed,Cash,2023-01-30 05:43:00,2023-01-30,5,Monday,Night (0-6),16.53,1.9074,Weekday,Budget
42105,5923,71920,New York,6.42,19.29,Completed,Wallet,2023-01-30 05:44:00,2023-01-30,5,Monday,Night (0-6),19.27,3.0047,Weekday,Premium
42106,9202,54176,Boston,4.26,12.42,Cancelled,Cash,2023-01-30 05:45:00,2023-01-30,5,Monday,Night (0-6),12.78,2.9155,Weekday,Budget
42107,6139,92086,Chicago,8.22,23.49,Completed,Wallet,2023-01-30 05:46:00,2023-01-30,5,Monday,Night (0-6),24.67,2.8577,Weekday,Premium
42108,9470,31583,Seattle,8.97,22.88,No-Show,Wallet,2023-01-30 05:47:00,2023-01-30,5,Monday,Night (0-6),26.92,2.5507,Weekday,Premium
42109,6666,34864,Los Angeles,11.51,17.57,Cancelled,Card,2023-01-30 05:48:00,2023-01-30,5,Monday,Night (0-6),34.53,1.5265,Weekday,Standard
42110,6520,19070,San Francisco,14.6,22.2,Completed,Cash,2023-01-30 05:49:00,2023-01-30,5,Monday,Night (0-6),43.8,1.5205,Weekday,Premium
42111,7921,85201,Seattle,5.45,13.73,Cancelled,Card,2023-01-30 05:50:00,2023-01-30,5,Monday,Night (0-6),16.35,2.5193,Weekday,Standard
42112,3085,66897,Chicago,6.63,13.58,Completed,Card,2023-01-30 05:51:00,2023-01-30,5,Monday,Night (0-6),19.88,2.0483,Weekday,Standard
42113,6069,58599,New York,7.44,11.25,Completed,Wallet,2023-01-30 05:52:00,2023-01-30,5,Monday,Night (0-6),22.32,1.5121,Weekday,Budget
42114,2106,71091,San Francisco,1.43,4.78,Completed,Wallet,2023-01-30 05:53:00,2023-01-30,5,Monday,Night (0-6),4.28,3.3427,Weekday,Budget
42115,9223,13330,Chicago,8.97,18.73,Completed,Wallet,2023-01-30 05:54:00,2023-01-30,5,Monday,Night (0-6),26.92,2.0881,Weekday,Premium
42116,9928,63095,Boston,6.95,18.63,Completed,UPI,2023-01-30 05:55:00,2023-01-30,5,Monday,Night (0-6),20.85,2.6806,Weekday,Premium
42117,2848,10159,Boston,6.13,16.24,Completed,Wallet,2023-01-30 05:56:00,2023-01-30,5,Monday,Night (0-6),18.38,2.6493,Weekday,Standard
42118,4608,85917,Los Angeles,5.09,12.83,Completed,Cash,2023-01-30 05:57:00,2023-01-30,5,Monday,Night (0-6),15.27,2.5206,Weekday,Budget
42119,9107,64649,San Francisco,4.98,14.37,Completed,Cash,2023-01-30 05:58:00,2023-01-30,5,Monday,Night (0-6),14.93,2.8855,Weekday,Standard
42120,3677,23733,San Francisco,8.15,17.5,Completed,UPI,2023-01-30 05:59:00,2023-01-30,5,Monday,Night (0-6),24.45,2.1472,Weekday,Standard
42121,1293,74132,New York,6.82,14.91,Completed,UPI,2023-01-30 06:00:00,2023-01-30,6,Monday,Morning (6-12),20.47,2.1862,Weekday,Standard
42122,4196,26356,Seattle,12.69,24.12,Completed,Card,2023-01-30 06:01:00,2023-01-30,6,Monday,Morning (6-12),38.07,1.9007,Weekday,Premium
42123,2571,40381,Los Angeles,3.54,10.79,Completed,Wallet,2023-01-30 06:02:00,2023-01-30,6,Monday,Morning (6-12),10.62,3.048,Weekday,Budget
42124,7566,62697,Boston,5.1,13.48,No-Show,Cash,2023-01-30 06:03:00,2023-01-30,6,Monday,Morning (6-12),15.3,2.6431,Weekday,Standard
42125,1268,73671,San Francisco,13.77,32.92,Completed,Wallet,2023-01-30 06:04:00,2023-01-30,6,Monday,Morning (6-12),41.32,2.3907,Weekday,Premium
42126,8073,28384,Seattle,8.44,25.5,No-Show,Card,2023-01-30 06:05:00,2023-01-30,6,Monday,Morning (6-12),25.32,3.0213,Weekday,Premium
42127,4342,62539,San Francisco,6.35,14.93,Completed,Card,2023-01-30 06:06:00,2023-01-30,6,Monday,Morning (6-12),19.05,2.3512,Weekday,Standard
42128,6177,30050,Los Angeles,4.61,13.89,Completed,UPI,2023-01-30 06:07:00,2023-01-30,6,Monday,Morning (6-12),13.83,3.013,Weekday,Standard
42129,1879,68118,San Francisco,11.96,21.47,Completed,Cash,2023-01-30 06:08:00,2023-01-30,6,Monday,Morning (6-12),35.88,1.7952,Weekday,Premium
42130,1058,39068,San Francisco,5.81,13.0,Completed,Card,2023-01-30 06:09:00,2023-01-30,6,Monday,Morning (6-12),17.43,2.2375,Weekday,Standard
42131,4891,51586,Chicago,6.28,17.79,Completed,Wallet,2023-01-30 06:10:00,2023-01-30,6,Monday,Morning (6-12),18.83,2.8328,Weekday,Standard
42132,1216,97025,San Francisco,5.15,13.06,Completed,Wallet,2023-01-30 06:11:00,2023-01-30,6,Monday,Morning (6-12),15.45,2.5359,Weekday,Standard
42133,6700,88959,New York,2.85,10.14,Completed,UPI,2023-01-30 06:12:00,2023-01-30,6,Monday,Morning (6-12),8.55,3.5579,Weekday,Budget
42134,8649,74219,Los Angeles,8.07,18.99,Completed,UPI,2023-01-30 06:13:00,2023-01-30,6,Monday,Morning (6-12),24.22,2.3532,Weekday,Premium
42135,7246,94490,Los Angeles,2.4,8.43,Completed,UPI,2023-01-30 06:14:00,2023-01-30,6,Monday,Morning (6-12),7.2,3.5125,Weekday,Budget
42136,8978,35190,New York,5.4,10.38,Completed,Cash,2023-01-30 06:15:00,2023-01-30,6,Monday,Morning (6-12),16.2,1.9222,Weekday,Budget
42137,7384,31455,Chicago,5.75,14.19,Cancelled,UPI,2023-01-30 06:16:00,2023-01-30,6,Monday,Morning (6-12),17.25,2.4678,Weekday,Standard
42138,5956,30232,Seattle,8.86,15.88,Completed,Card,2023-01-30 06:17:00,2023-01-30,6,Monday,Morning (6-12),26.58,1.7923,Weekday,Standard
42139,1733,79800,Seattle,3.1,11.16,Completed,Wallet,2023-01-30 06:18:00,2023-01-30,6,Monday,Morning (6-12),9.3,3.6,Weekday,Budget
42140,6950,66971,Chicago,6.44,18.62,Completed,Cash,2023-01-30 06:19:00,2023-01-30,6,Monday,Morning (6-12),19.32,2.8913,Weekday,Premium
42141,6348,90466,Boston,4.97,15.32,Completed,UPI,2023-01-30 06:20:00,2023-01-30,6,Monday,Morning (6-12),14.92,3.0825,Weekday,Standard
42142,6571,58712,San Francisco,9.4,12.63,Completed,Cash,2023-01-30 06:21:00,2023-01-30,6,Monday,Morning (6-12),28.2,1.3436,Weekday,Budget
42143,8074,85732,New York,7.0,14.32,Cancelled,Cash,2023-01-30 06:22:00,2023-01-30,6,Monday,Morning (6-12),21.0,2.0457,Weekday,Standard
42144,3421,98203,Los Angeles,5.48,10.69,Completed,Cash,2023-01-30 06:23:00,2023-01-30,6,Monday,Morning (6-12),16.43,1.9507,Weekday,Budget
42145,4377,35636,Seattle,6.59,16.46,Completed,Wallet,2023-01-30 06:24:00,2023-01-30,6,Monday,Morning (6-12),19.77,2.4977,Weekday,Standard
42146,9565,21396,Chicago,6.96,19.85,Completed,UPI,2023-01-30 06:25:00,2023-01-30,6,Monday,Morning (6-12),20.88,2.852,Weekday,Premium
42147,8104,22296,New York,7.6,17.52,Completed,UPI,2023-01-30 06:26:00,2023-01-30,6,Monday,Morning (6-12),22.8,2.3053,Weekday,Standard
42148,7783,38856,Boston,7.66,13.03,Completed,Card,2023-01-30 06:27:00,2023-01-30,6,Monday,Morning (6-12),22.98,1.701,Weekday,Standard
42149,1111,50083,Boston,5.9,14.55,Completed,Card,2023-01-30 06:28:00,2023-01-30,6,Monday,Morning (6-12),17.7,2.4661,Weekday,Standard
42150,9485,68437,San Francisco,5.14,12.21,Completed,UPI,2023-01-30 06:29:00,2023-01-30,6,Monday,Morning (6-12),15.42,2.3755,Weekday,Budget
42151,3469,77815,Chicago,8.65,21.14,Completed,Wallet,2023-01-30 06:30:00,2023-01-30,6,Monday,Morning (6-12),25.95,2.4439,Weekday,Premium
42152,3198,61057,Boston,3.62,8.11,Completed,Cash,2023-01-30 06:31:00,2023-01-30,6,Monday,Morning (6-12),10.87,2.2403,Weekday,Budget
42153,6293,89741,San Francisco,6.6,18.19,Completed,Wallet,2023-01-30 06:32:00,2023-01-30,6,Monday,Morning (6-12),19.8,2.7561,Weekday,Standard
42154,8581,92767,Chicago,3.07,10.85,Completed,Cash,2023-01-30 06:33:00,2023-01-30,6,Monday,Morning (6-12),9.22,3.5342,Weekday,Budget
42155,9359,24803,Boston,10.73,25.65,Completed,UPI,2023-01-30 06:34:00,2023-01-30,6,Monday,Morning (6-12),32.18,2.3905,Weekday,Premium
42156,1069,12677,Los Angeles,6.71,11.46,Completed,Wallet,2023-01-30 06:35:00,2023-01-30,6,Monday,Morning (6-12),20.13,1.7079,Weekday,Budget
42157,6956,83386,Los Angeles,6.27,18.99,Completed,Cash,2023-01-30 06:36:00,2023-01-30,6,Monday,Morning (6-12),18.82,3.0287,Weekday,Premium
42158,7074,96352,New York,10.63,26.35,Completed,Card,2023-01-30 06:37:00,2023-01-30,6,Monday,Morning (6-12),31.88,2.4788,Weekday,Premium
42159,3572,19909,Los Angeles,8.76,24.46,Completed,Wallet,2023-01-30 06:38:00,2023-01-30,6,Monday,Morning (6-12),26.28,2.7922,Weekday,Premium
42160,2654,34381,Los Angeles,5.32,14.64,Cancelled,Wallet,2023-01-30 06:39:00,2023-01-30,6,Monday,Morning (6-12),15.97,2.7519,Weekday,Standard
42161,3259,74777,Seattle,9.31,23.11,Completed,Cash,2023-01-30 06:40:00,2023-01-30,6,Monday,Morning (6-12),27.93,2.4823,Weekday,Premium
42162,1101,13229,Chicago,9.68,23.15,Completed,Cash,2023-01-30 06:41:00,2023-01-30,6,Monday,Morning (6-12),29.03,2.3915,Weekday,Premium
42163,6908,42006,San Francisco,7.01,15.86,Completed,UPI,2023-01-30 06:42:00,2023-01-30,6,Monday,Morning (6-12),21.03,2.2625,Weekday,Standard
42164,6708,70088,Los Angeles,10.94,24.86,Completed,Cash,2023-01-30 06:43:00,2023-01-30,6,Monday,Morning (6-12),32.82,2.2724,Weekday,Premium
42165,2361,75674,Chicago,12.59,26.95,Completed,Wallet,2023-01-30 06:44:00,2023-01-30,6,Monday,Morning (6-12),37.77,2.1406,Weekday,Premium
42166,9524,18391,Seattle,4.28,8.83,Completed,Wallet,2023-01-30 06:45:00,2023-01-30,6,Monday,Morning (6-12),12.83,2.0631,Weekday,Budget
42167,4260,70991,Los Angeles,7.67,21.14,Completed,Card,2023-01-30 06:46:00,2023-01-30,6,Monday,Morning (6-12),23.02,2.7562,Weekday,Premium
42168,2122,70132,Boston,8.6,16.08,Completed,UPI,2023-01-30 06:47:00,2023-01-30,6,Monday,Morning (6-12),25.8,1.8698,Weekday,Standard
42169,2957,57134,Seattle,10.77,26.24,Completed,Card,2023-01-30 06:48:00,2023-01-30,6,Monday,Morning (6-12),32.32,2.4364,Weekday,Premium
42170,9651,89471,Chicago,5.37,14.87,Completed,Card,2023-01-30 06:49:00,2023-01-30,6,Monday,Morning (6-12),16.12,2.7691,Weekday,Standard
42171,7698,84840,San Francisco,11.05,26.47,Completed,Card,2023-01-30 06:50:00,2023-01-30,6,Monday,Morning (6-12),33.15,2.3955,Weekday,Premium
42172,5985,91337,New York,4.04,9.37,Cancelled,Wallet,2023-01-30 06:51:00,2023-01-30,6,Monday,Morning (6-12),12.12,2.3193,Weekday,Budget
42173,7779,86635,San Francisco,5.51,10.84,Completed,UPI,2023-01-30 06:52:00,2023-01-30,6,Monday,Morning (6-12),16.53,1.9673,Weekday,Budget
42174,1930,74214,New York,11.03,19.4,Completed,Wallet,2023-01-30 06:53:00,2023-01-30,6,Monday,Morning (6-12),33.08,1.7588,Weekday,Premium
42175,9502,66114,Los Angeles,8.75,20.52,Completed,Card,2023-01-30 06:54:00,2023-01-30,6,Monday,Morning (6-12),26.25,2.3451,Weekday,Premium
42176,3889,55461,Chicago,11.12,20.34,Completed,Cash,2023-01-30 06:55:00,2023-01-30,6,Monday,Morning (6-12),33.37,1.8291,Weekday,Premium
42177,6959,57305,San Francisco,6.17,10.0,Completed,Wallet,2023-01-30 06:56:00,2023-01-30,6,Monday,Morning (6-12),18.52,1.6207,Weekday,Budget
42178,8139,33085,Boston,5.37,12.91,Completed,Wallet,2023-01-30 06:57:00,2023-01-30,6,Monday,Morning (6-12),16.12,2.4041,Weekday,Budget
42179,2758,95392,San Francisco,6.18,15.92,Completed,Wallet,2023-01-30 06:58:00,2023-01-30,6,Monday,Morning (6-12),18.53,2.5761,Weekday,Standard
42180,9081,38940,New York,6.9,14.41,Completed,Wallet,2023-01-30 06:59:00,2023-01-30,6,Monday,Morning (6-12),20.7,2.0884,Weekday,Standard
42181,5341,26719,Los Angeles,5.91,16.65,Completed,Wallet,2023-01-30 07:00:00,2023-01-30,7,Monday,Morning (6-12),17.73,2.8173,Weekday,Standard
42182,9146,53378,Chicago,0.98,4.31,Completed,Cash,2023-01-30 07:01:00,2023-01-30,7,Monday,Morning (6-12),2.93,4.398,Weekday,Budget
42183,1471,10587,Los Angeles,6.57,13.24,Completed,Cash,2023-01-30 07:02:00,2023-01-30,7,Monday,Morning (6-12),19.72,2.0152,Weekday,Standard
42184,5417,55295,Boston,8.07,21.98,Completed,UPI,2023-01-30 07:03:00,2023-01-30,7,Monday,Morning (6-12),24.22,2.7237,Weekday,Premium
42185,4180,82304,New York,1.94,7.6,Cancelled,Cash,2023-01-30 07:04:00,2023-01-30,7,Monday,Morning (6-12),5.82,3.9175,Weekday,Budget
42186,8816,43574,New York,8.32,16.51,Completed,UPI,2023-01-30 07:05:00,2023-01-30,7,Monday,Morning (6-12),24.97,1.9844,Weekday,Standard
42187,2144,90146,New York,9.52,22.15,Completed,Card,2023-01-30 07:06:00,2023-01-30,7,Monday,Morning (6-12),28.57,2.3267,Weekday,Premium
42188,1098,59980,Los Angeles,5.16,8.28,Completed,UPI,2023-01-30 07:07:00,2023-01-30,7,Monday,Morning (6-12),15.48,1.6047,Weekday,Budget
42189,4649,64367,Boston,11.78,31.15,Completed,Card,2023-01-30 07:08:00,2023-01-30,7,Monday,Morning (6-12),35.33,2.6443,Weekday,Premium
42190,1493,23880,San Francisco,7.57,20.84,Completed,Card,2023-01-30 07:09:00,2023-01-30,7,Monday,Morning (6-12),22.72,2.753,Weekday,Premium
42191,3157,88894,New York,5.21,15.03,Completed,Cash,2023-01-30 07:10:00,2023-01-30,7,Monday,Morning (6-12),15.63,2.8848,Weekday,Standard
42192,5579,29278,New York,2.82,8.67,Completed,Cash,2023-01-30 07:11:00,2023-01-30,7,Monday,Morning (6-12),8.47,3.0745,Weekday,Budget
42193,3177,95151,Seattle,4.73,8.89,Completed,Wallet,2023-01-30 07:12:00,2023-01-30,7,Monday,Morning (6-12),14.18,1.8795,Weekday,Budget
42194,9697,87312,Seattle,7.27,15.98,Completed,Cash,2023-01-30 07:13:00,2023-01-30,7,Monday,Morning (6-12),21.82,2.1981,Weekday,Standard
42195,7912,69426,New York,6.03,15.47,Cancelled,Card,2023-01-30 07:14:00,2023-01-30,7,Monday,Morning (6-12),18.08,2.5655,Weekday,Standard
42196,9552,76259,New York,6.36,11.27,Completed,UPI,2023-01-30 07:15:00,2023-01-30,7,Monday,Morning (6-12),19.08,1.772,Weekday,Budget
42197,9345,14766,Boston,8.4,18.69,Completed,Cash,2023-01-30 07:16:00,2023-01-30,7,Monday,Morning (6-12),25.2,2.225,Weekday,Premium
